year,quarter,internal_industry,market,leasedSF_sum,leasedSF_mean
2022,4,Legal Services,Chicago,80548.0,20137.0
2022,4,Legal Services,Houston,100303.0,50151.5
2022,4,Legal Services,Los Angeles,209844.0,34974.0
2022,4,Legal Services,Manhattan,49824.0,16608.0
2022,4,Legal Services,Northern New Jersey,41446.0,20723.0
2022,4,Legal Services,Northern Virginia,123065.0,41021.666666666664
2022,4,Legal Services,Philadelphia,49132.0,16377.333333333334
2022,4,Legal Services,Phoenix,19699.0,19699.0
2022,4,Legal Services,Raleigh/Durham,60456.0,20152.0
2022,4,Legal Services,Salt Lake City,84586.0,42293.0
2022,4,Legal Services,San Francisco,23632.0,23632.0
2022,4,Legal Services,Seattle,59100.0,29550.0
2022,4,Legal Services,South Bay/San Jose,13386.0,13386.0
2022,4,Legal Services,South Florida,183026.0,91513.0
2022,4,Legal Services,Southern Maryland,16972.0,16972.0
2022,4,Legal Services,Washington D.C.,183337.0,45834.25
2022,4,"Technology, Advertising, Media, and Information",Atlanta,61285.0,30642.5
2022,4,"Technology, Advertising, Media, and Information",Baltimore,25104.0,25104.0
2022,4,"Technology, Advertising, Media, and Information",Boston,226961.0,75653.66666666667
2022,4,"Technology, Advertising, Media, and Information",Charlotte,12400.0,12400.0
2022,4,"Technology, Advertising, Media, and Information",Chicago,83881.0,27960.333333333332
2022,4,"Technology, Advertising, Media, and Information",Chicago Suburbs,21599.0,21599.0
2022,4,"Technology, Advertising, Media, and Information",Denver,54265.0,27132.5
2022,4,"Technology, Advertising, Media, and Information",Detroit,28276.0,14138.0
2022,4,"Technology, Advertising, Media, and Information",Houston,42627.0,42627.0
2022,4,"Technology, Advertising, Media, and Information",Los Angeles,333535.0,37059.444444444445
2022,4,"Technology, Advertising, Media, and Information",Manhattan,721265.0,30052.708333333332
2022,4,"Technology, Advertising, Media, and Information",Northern New Jersey,176131.0,35226.2
2022,4,"Technology, Advertising, Media, and Information",Northern Virginia,393839.0,28131.35714285714
2022,4,"Technology, Advertising, Media, and Information",Orange County,115290.0,115290.0
2022,4,"Technology, Advertising, Media, and Information",Phoenix,22878.0,11439.0
2022,4,"Technology, Advertising, Media, and Information",Raleigh/Durham,40132.0,20066.0
2022,4,"Technology, Advertising, Media, and Information",San Francisco,304249.0,60849.8
2022,4,"Technology, Advertising, Media, and Information",Seattle,98376.0,32792.0
2022,4,"Technology, Advertising, Media, and Information",South Bay/San Jose,83195.0,20798.75
2022,4,"Technology, Advertising, Media, and Information",South Florida,32172.0,32172.0
2022,4,"Technology, Advertising, Media, and Information",Tampa,30000.0,30000.0
2022,4,"Technology, Advertising, Media, and Information",Washington D.C.,42869.0,21434.5
2023,1,Financial Services and Insurance,Atlanta,38508.0,19254.0
2023,1,Financial Services and Insurance,Baltimore,24584.0,24584.0
2023,1,Financial Services and Insurance,Boston,144024.0,28804.8
2023,1,Financial Services and Insurance,Chicago,260265.0,86755.0
2023,1,Financial Services and Insurance,Chicago Suburbs,13370.0,13370.0
2023,1,Financial Services and Insurance,Dallas/Ft Worth,55443.0,55443.0
2023,1,Financial Services and Insurance,Denver,20737.0,20737.0
2023,1,Financial Services and Insurance,Detroit,27373.0,13686.5
2023,1,Financial Services and Insurance,Houston,102707.0,51353.5
2023,1,Financial Services and Insurance,Los Angeles,263043.0,65760.75
2023,1,Financial Services and Insurance,Manhattan,1385423.0,38483.97222222222
2023,1,Financial Services and Insurance,Nashville,41219.0,41219.0
2023,1,Financial Services and Insurance,Northern New Jersey,282822.0,35352.75
2023,1,Financial Services and Insurance,Northern Virginia,25703.0,12851.5
2023,1,Financial Services and Insurance,Orange County,91437.0,18287.4
2023,1,Financial Services and Insurance,Philadelphia,117465.0,58732.5
2023,1,Financial Services and Insurance,Phoenix,109805.0,27451.25
2023,1,Financial Services and Insurance,Salt Lake City,16885.0,16885.0
2023,1,Financial Services and Insurance,San Diego,15174.0,15174.0
2023,1,Financial Services and Insurance,San Francisco,69197.0,34598.5
2023,1,Financial Services and Insurance,Seattle,70852.0,23617.333333333332
2023,1,Financial Services and Insurance,South Florida,62469.0,31234.5
2023,1,Financial Services and Insurance,Southern Maryland,19937.0,19937.0
2023,1,Financial Services and Insurance,Tampa,172521.0,43130.25
2023,1,Financial Services and Insurance,Washington D.C.,75484.0,15096.8
2023,1,Legal Services,Baltimore,16671.0,16671.0
2023,1,Legal Services,Boston,149000.0,74500.0
2023,1,Legal Services,Chicago,309471.0,61894.2
2023,1,Legal Services,Dallas/Ft Worth,62241.0,20747.0
2023,1,Legal Services,Denver,196970.0,49242.5
2023,1,Legal Services,Detroit,36410.0,18205.0
2023,1,Legal Services,Houston,147925.0,29585.0
2023,1,Legal Services,Los Angeles,109057.0,54528.5
2023,1,Legal Services,Manhattan,578546.0,48212.166666666664
2023,1,Legal Services,Northern New Jersey,62689.0,20896.333333333332
2023,1,Legal Services,Northern Virginia,35081.0,11693.666666666666
2023,1,Legal Services,Orange County,62003.0,20667.666666666668
2023,1,Legal Services,Philadelphia,14633.0,14633.0
2023,1,Legal Services,Phoenix,74698.0,24899.333333333332
2023,1,Legal Services,San Diego,15264.0,15264.0
2023,1,Legal Services,San Francisco,87019.0,29006.333333333332
2023,1,Legal Services,Seattle,149110.0,29822.0
2023,1,Legal Services,Southern Maryland,17189.0,17189.0
2023,1,Legal Services,Tampa,81755.0,27251.666666666668
2023,1,Legal Services,Washington D.C.,502889.0,55876.555555555555
2023,1,"Technology, Advertising, Media, and Information",Austin,100025.0,14289.285714285714
2023,1,"Technology, Advertising, Media, and Information",Baltimore,23707.0,23707.0
2023,1,"Technology, Advertising, Media, and Information",Boston,22500.0,22500.0
2023,1,"Technology, Advertising, Media, and Information",Charlotte,23610.0,23610.0
2023,1,"Technology, Advertising, Media, and Information",Chicago,116634.0,23326.8
2023,1,"Technology, Advertising, Media, and Information",Chicago Suburbs,15005.0,15005.0
2023,1,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,48000.0,24000.0
2023,1,"Technology, Advertising, Media, and Information",Denver,50910.0,25455.0
2023,1,"Technology, Advertising, Media, and Information",Detroit,46564.0,46564.0
2023,1,"Technology, Advertising, Media, and Information",Houston,45108.0,45108.0
2023,1,"Technology, Advertising, Media, and Information",Los Angeles,450736.0,75122.66666666667
2023,1,"Technology, Advertising, Media, and Information",Manhattan,2045920.0,97424.76190476191
2023,1,"Technology, Advertising, Media, and Information",Northern New Jersey,169821.0,33964.2
2023,1,"Technology, Advertising, Media, and Information",Northern Virginia,273488.0,30387.555555555555
2023,1,"Technology, Advertising, Media, and Information",Orange County,42534.0,21267.0
2023,1,"Technology, Advertising, Media, and Information",Philadelphia,20252.0,20252.0
2023,1,"Technology, Advertising, Media, and Information",Raleigh/Durham,76789.0,38394.5
2023,1,"Technology, Advertising, Media, and Information",Salt Lake City,31598.0,15799.0
2023,1,"Technology, Advertising, Media, and Information",San Diego,158936.0,79468.0
2023,1,"Technology, Advertising, Media, and Information",San Francisco,111599.0,22319.8
2023,1,"Technology, Advertising, Media, and Information",Seattle,54621.0,27310.5
2023,1,"Technology, Advertising, Media, and Information",South Bay/San Jose,668156.0,83519.5
2023,1,"Technology, Advertising, Media, and Information",Southern Maryland,108841.0,36280.333333333336
2023,1,"Technology, Advertising, Media, and Information",Tampa,15823.0,15823.0
2023,1,"Technology, Advertising, Media, and Information",Washington D.C.,46581.0,23290.5
2023,2,Financial Services and Insurance,Atlanta,70445.0,70445.0
2023,2,Financial Services and Insurance,Austin,32285.0,16142.5
2023,2,Financial Services and Insurance,Boston,111328.0,27832.0
2023,2,Financial Services and Insurance,Charlotte,110734.0,36911.333333333336
2023,2,Financial Services and Insurance,Chicago,565952.0,80850.28571428571
2023,2,Financial Services and Insurance,Chicago Suburbs,115950.0,23190.0
2023,2,Financial Services and Insurance,Dallas/Ft Worth,54574.0,27287.0
2023,2,Financial Services and Insurance,Denver,132473.0,66236.5
2023,2,Financial Services and Insurance,Detroit,12500.0,12500.0
2023,2,Financial Services and Insurance,Houston,72951.0,18237.75
2023,2,Financial Services and Insurance,Los Angeles,48894.0,48894.0
2023,2,Financial Services and Insurance,Manhattan,1289768.0,41605.41935483871
2023,2,Financial Services and Insurance,Northern New Jersey,74701.0,37350.5
2023,2,Financial Services and Insurance,Northern Virginia,26352.0,13176.0
2023,2,Financial Services and Insurance,Orange County,119384.0,29846.0
2023,2,Financial Services and Insurance,Philadelphia,115195.0,38398.333333333336
2023,2,Financial Services and Insurance,Phoenix,152629.0,76314.5
2023,2,Financial Services and Insurance,Raleigh/Durham,23365.0,23365.0
2023,2,Financial Services and Insurance,Salt Lake City,26839.0,26839.0
2023,2,Financial Services and Insurance,San Diego,74026.0,18506.5
2023,2,Financial Services and Insurance,San Francisco,64063.0,32031.5
2023,2,Financial Services and Insurance,South Bay/San Jose,39436.0,19718.0
2023,2,Financial Services and Insurance,South Florida,112738.0,37579.333333333336
2023,2,Financial Services and Insurance,Southern Maryland,14786.0,14786.0
2023,2,Financial Services and Insurance,Washington D.C.,32411.0,16205.5
2023,2,Legal Services,Atlanta,28423.0,28423.0
2023,2,Legal Services,Baltimore,11816.0,11816.0
2023,2,Legal Services,Boston,18918.0,18918.0
2023,2,Legal Services,Chicago,61226.0,20408.666666666668
2023,2,Legal Services,Dallas/Ft Worth,168700.0,42175.0
2023,2,Legal Services,Denver,67667.0,16916.75
2023,2,Legal Services,Detroit,48161.0,12040.25
2023,2,Legal Services,Houston,90445.0,45222.5
2023,2,Legal Services,Los Angeles,145531.0,48510.333333333336
2023,2,Legal Services,Manhattan,806010.0,80601.0
2023,2,Legal Services,Northern New Jersey,50812.0,25406.0
2023,2,Legal Services,Northern Virginia,40321.0,20160.5
2023,2,Legal Services,Philadelphia,79337.0,79337.0
2023,2,Legal Services,Raleigh/Durham,12250.0,12250.0
2023,2,Legal Services,San Francisco,44049.0,44049.0
2023,2,Legal Services,Seattle,21824.0,21824.0
2023,2,Legal Services,South Florida,143250.0,71625.0
2023,2,Legal Services,Tampa,13700.0,13700.0
2023,2,Legal Services,Washington D.C.,359947.0,59991.166666666664
2023,2,"Technology, Advertising, Media, and Information",Atlanta,10227.0,10227.0
2023,2,"Technology, Advertising, Media, and Information",Austin,319998.0,319998.0
2023,2,"Technology, Advertising, Media, and Information",Baltimore,18045.0,18045.0
2023,2,"Technology, Advertising, Media, and Information",Boston,242573.0,26952.555555555555
2023,2,"Technology, Advertising, Media, and Information",Charlotte,11384.0,11384.0
2023,2,"Technology, Advertising, Media, and Information",Chicago,71586.0,35793.0
2023,2,"Technology, Advertising, Media, and Information",Chicago Suburbs,12862.0,12862.0
2023,2,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,31000.0,31000.0
2023,2,"Technology, Advertising, Media, and Information",Denver,36190.0,18095.0
2023,2,"Technology, Advertising, Media, and Information",Detroit,18678.0,18678.0
2023,2,"Technology, Advertising, Media, and Information",Houston,65109.0,32554.5
2023,2,"Technology, Advertising, Media, and Information",Los Angeles,340274.0,42534.25
2023,2,"Technology, Advertising, Media, and Information",Manhattan,620617.0,36506.882352941175
2023,2,"Technology, Advertising, Media, and Information",Northern New Jersey,66222.0,22074.0
2023,2,"Technology, Advertising, Media, and Information",Northern Virginia,251163.0,27907.0
2023,2,"Technology, Advertising, Media, and Information",Orange County,98970.0,49485.0
2023,2,"Technology, Advertising, Media, and Information",Raleigh/Durham,67988.0,22662.666666666668
2023,2,"Technology, Advertising, Media, and Information",Salt Lake City,66612.0,22204.0
2023,2,"Technology, Advertising, Media, and Information",San Diego,145224.0,48408.0
2023,2,"Technology, Advertising, Media, and Information",San Francisco,507910.0,50791.0
2023,2,"Technology, Advertising, Media, and Information",Seattle,165824.0,41456.0
2023,2,"Technology, Advertising, Media, and Information",South Bay/San Jose,302979.0,60595.8
2023,2,"Technology, Advertising, Media, and Information",South Florida,18114.0,18114.0
2023,2,"Technology, Advertising, Media, and Information",Southern Maryland,62050.0,31025.0
2023,2,"Technology, Advertising, Media, and Information",Tampa,39411.0,19705.5
2023,2,"Technology, Advertising, Media, and Information",Washington D.C.,81333.0,16266.6
2023,3,Financial Services and Insurance,Atlanta,23875.0,11937.5
2023,3,Financial Services and Insurance,Austin,47853.0,15951.0
2023,3,Financial Services and Insurance,Baltimore,24904.0,24904.0
2023,3,Financial Services and Insurance,Boston,365100.0,91275.0
2023,3,Financial Services and Insurance,Charlotte,43019.0,21509.5
2023,3,Financial Services and Insurance,Chicago,367260.0,40806.666666666664
2023,3,Financial Services and Insurance,Chicago Suburbs,173307.0,43326.75
2023,3,Financial Services and Insurance,Denver,19809.0,19809.0
2023,3,Financial Services and Insurance,Houston,79692.0,39846.0
2023,3,Financial Services and Insurance,Los Angeles,390752.0,48844.0
2023,3,Financial Services and Insurance,Manhattan,1154879.0,27497.119047619046
2023,3,Financial Services and Insurance,Northern New Jersey,295699.0,36962.375
2023,3,Financial Services and Insurance,Northern Virginia,79173.0,26391.0
2023,3,Financial Services and Insurance,Orange County,38858.0,19429.0
2023,3,Financial Services and Insurance,Philadelphia,204599.0,40919.8
2023,3,Financial Services and Insurance,Phoenix,31116.0,15558.0
2023,3,Financial Services and Insurance,Raleigh/Durham,73873.0,36936.5
2023,3,Financial Services and Insurance,Salt Lake City,38286.0,19143.0
2023,3,Financial Services and Insurance,San Diego,62639.0,20879.666666666668
2023,3,Financial Services and Insurance,San Francisco,51942.0,17314.0
2023,3,Financial Services and Insurance,Seattle,65664.0,21888.0
2023,3,Financial Services and Insurance,South Bay/San Jose,119655.0,29913.75
2023,3,Financial Services and Insurance,South Florida,97947.0,24486.75
2023,3,Financial Services and Insurance,Southern Maryland,62101.0,20700.333333333332
2023,3,Financial Services and Insurance,Tampa,79908.0,79908.0
2023,3,Financial Services and Insurance,Washington D.C.,42952.0,14317.333333333334
2023,3,Legal Services,Atlanta,67251.0,22417.0
2023,3,Legal Services,Austin,69228.0,17307.0
2023,3,Legal Services,Boston,10000.0,10000.0
2023,3,Legal Services,Charlotte,42318.0,21159.0
2023,3,Legal Services,Chicago,307960.0,61592.0
2023,3,Legal Services,Dallas/Ft Worth,15000.0,15000.0
2023,3,Legal Services,Denver,13400.0,13400.0
2023,3,Legal Services,Detroit,53400.0,26700.0
2023,3,Legal Services,Los Angeles,76535.0,19133.75
2023,3,Legal Services,Manhattan,957553.0,87050.27272727272
2023,3,Legal Services,Nashville,25755.0,25755.0
2023,3,Legal Services,Northern New Jersey,48485.0,24242.5
2023,3,Legal Services,Northern Virginia,44135.0,14711.666666666666
2023,3,Legal Services,Orange County,22909.0,22909.0
2023,3,Legal Services,Philadelphia,106913.0,26728.25
2023,3,Legal Services,Salt Lake City,35586.0,35586.0
2023,3,Legal Services,San Diego,19692.0,19692.0
2023,3,Legal Services,San Francisco,19137.0,19137.0
2023,3,Legal Services,Seattle,44640.0,22320.0
2023,3,Legal Services,South Florida,128450.0,128450.0
2023,3,Legal Services,Tampa,71735.0,17933.75
2023,3,Legal Services,Washington D.C.,23873.0,11936.5
2023,3,"Technology, Advertising, Media, and Information",Atlanta,225297.0,37549.5
2023,3,"Technology, Advertising, Media, and Information",Austin,176721.0,22090.125
2023,3,"Technology, Advertising, Media, and Information",Boston,166552.0,41638.0
2023,3,"Technology, Advertising, Media, and Information",Charlotte,12290.0,12290.0
2023,3,"Technology, Advertising, Media, and Information",Chicago,163714.0,40928.5
2023,3,"Technology, Advertising, Media, and Information",Chicago Suburbs,10594.0,10594.0
2023,3,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,83000.0,41500.0
2023,3,"Technology, Advertising, Media, and Information",Denver,148399.0,49466.333333333336
2023,3,"Technology, Advertising, Media, and Information",Detroit,98500.0,49250.0
2023,3,"Technology, Advertising, Media, and Information",Los Angeles,575321.0,47943.416666666664
2023,3,"Technology, Advertising, Media, and Information",Manhattan,562079.0,23419.958333333332
2023,3,"Technology, Advertising, Media, and Information",Nashville,54308.0,18102.666666666668
2023,3,"Technology, Advertising, Media, and Information",Northern New Jersey,63120.0,21040.0
2023,3,"Technology, Advertising, Media, and Information",Northern Virginia,132034.0,14670.444444444445
2023,3,"Technology, Advertising, Media, and Information",Orange County,69811.0,34905.5
2023,3,"Technology, Advertising, Media, and Information",Philadelphia,55000.0,55000.0
2023,3,"Technology, Advertising, Media, and Information",Phoenix,98128.0,32709.333333333332
2023,3,"Technology, Advertising, Media, and Information",Raleigh/Durham,26817.0,26817.0
2023,3,"Technology, Advertising, Media, and Information",Salt Lake City,30344.0,30344.0
2023,3,"Technology, Advertising, Media, and Information",San Diego,152400.0,38100.0
2023,3,"Technology, Advertising, Media, and Information",San Francisco,225212.0,37535.333333333336
2023,3,"Technology, Advertising, Media, and Information",Seattle,234334.0,46866.8
2023,3,"Technology, Advertising, Media, and Information",South Bay/San Jose,121521.0,40507.0
2023,3,"Technology, Advertising, Media, and Information",South Florida,89636.0,29878.666666666668
2023,3,"Technology, Advertising, Media, and Information",Southern Maryland,13180.0,13180.0
2023,3,"Technology, Advertising, Media, and Information",Tampa,104389.0,34796.333333333336
2023,3,"Technology, Advertising, Media, and Information",Washington D.C.,13893.0,13893.0
2023,4,Financial Services and Insurance,Atlanta,109703.0,18283.833333333332
2023,4,Financial Services and Insurance,Baltimore,65214.0,65214.0
2023,4,Financial Services and Insurance,Boston,132664.0,66332.0
2023,4,Financial Services and Insurance,Chicago,563216.0,56321.6
2023,4,Financial Services and Insurance,Chicago Suburbs,99676.0,24919.0
2023,4,Financial Services and Insurance,Dallas/Ft Worth,126570.0,31642.5
2023,4,Financial Services and Insurance,Denver,22000.0,22000.0
2023,4,Financial Services and Insurance,Detroit,408500.0,136166.66666666666
2023,4,Financial Services and Insurance,Houston,78461.0,26153.666666666668
2023,4,Financial Services and Insurance,Los Angeles,123769.0,24753.8
2023,4,Financial Services and Insurance,Manhattan,1916799.0,58084.818181818184
2023,4,Financial Services and Insurance,Nashville,89219.0,44609.5
2023,4,Financial Services and Insurance,Northern New Jersey,766852.0,95856.5
2023,4,Financial Services and Insurance,Northern Virginia,75686.0,25228.666666666668
2023,4,Financial Services and Insurance,Orange County,84008.0,28002.666666666668
2023,4,Financial Services and Insurance,Philadelphia,94663.0,23665.75
2023,4,Financial Services and Insurance,Phoenix,32000.0,16000.0
2023,4,Financial Services and Insurance,Raleigh/Durham,19794.0,19794.0
2023,4,Financial Services and Insurance,Salt Lake City,19063.0,19063.0
2023,4,Financial Services and Insurance,San Diego,98327.0,49163.5
2023,4,Financial Services and Insurance,San Francisco,182466.0,91233.0
2023,4,Financial Services and Insurance,Seattle,66579.0,22193.0
2023,4,Financial Services and Insurance,South Florida,184654.0,46163.5
2023,4,Financial Services and Insurance,Southern Maryland,21841.0,21841.0
2023,4,Financial Services and Insurance,Tampa,77901.0,38950.5
2023,4,Financial Services and Insurance,Washington D.C.,15558.0,15558.0
2023,4,Legal Services,Atlanta,120319.0,20053.166666666668
2023,4,Legal Services,Austin,15071.0,15071.0
2023,4,Legal Services,Baltimore,45000.0,45000.0
2023,4,Legal Services,Charlotte,33561.0,16780.5
2023,4,Legal Services,Chicago,268181.0,33522.625
2023,4,Legal Services,Dallas/Ft Worth,47297.0,23648.5
2023,4,Legal Services,Denver,56636.0,28318.0
2023,4,Legal Services,Detroit,41500.0,20750.0
2023,4,Legal Services,Houston,143755.0,28751.0
2023,4,Legal Services,Los Angeles,214133.0,71377.66666666667
2023,4,Legal Services,Manhattan,1482586.0,87210.94117647059
2023,4,Legal Services,Northern New Jersey,63862.0,21287.333333333332
2023,4,Legal Services,Northern Virginia,85194.0,28398.0
2023,4,Legal Services,Orange County,45049.0,22524.5
2023,4,Legal Services,Philadelphia,27477.0,13738.5
2023,4,Legal Services,Salt Lake City,19052.0,19052.0
2023,4,Legal Services,San Diego,117181.0,58590.5
2023,4,Legal Services,San Francisco,140659.0,23443.166666666668
2023,4,Legal Services,Seattle,169364.0,84682.0
2023,4,Legal Services,South Florida,11000.0,11000.0
2023,4,Legal Services,Washington D.C.,159360.0,39840.0
2023,4,"Technology, Advertising, Media, and Information",Atlanta,207189.0,34531.5
2023,4,"Technology, Advertising, Media, and Information",Austin,631887.0,78985.875
2023,4,"Technology, Advertising, Media, and Information",Boston,147882.0,24647.0
2023,4,"Technology, Advertising, Media, and Information",Charlotte,20933.0,20933.0
2023,4,"Technology, Advertising, Media, and Information",Chicago,40291.0,20145.5
2023,4,"Technology, Advertising, Media, and Information",Dallas/Ft Worth,140818.0,46939.333333333336
2023,4,"Technology, Advertising, Media, and Information",Denver,53463.0,26731.5
2023,4,"Technology, Advertising, Media, and Information",Detroit,13200.0,13200.0
2023,4,"Technology, Advertising, Media, and Information",Houston,10890.0,10890.0
2023,4,"Technology, Advertising, Media, and Information",Los Angeles,110265.0,22053.0
2023,4,"Technology, Advertising, Media, and Information",Manhattan,687567.0,42972.9375
2023,4,"Technology, Advertising, Media, and Information",Northern New Jersey,360000.0,360000.0
2023,4,"Technology, Advertising, Media, and Information",Northern Virginia,421258.0,60179.71428571428
2023,4,"Technology, Advertising, Media, and Information",Phoenix,26622.0,13311.0
2023,4,"Technology, Advertising, Media, and Information",Raleigh/Durham,830653.0,207663.25
2023,4,"Technology, Advertising, Media, and Information",Salt Lake City,52589.0,26294.5
2023,4,"Technology, Advertising, Media, and Information",San Diego,53794.0,53794.0
2023,4,"Technology, Advertising, Media, and Information",San Francisco,849689.0,141614.83333333334
2023,4,"Technology, Advertising, Media, and Information",South Bay/San Jose,140330.0,23388.333333333332
2023,4,"Technology, Advertising, Media, and Information",Tampa,83200.0,83200.0
2023,4,"Technology, Advertising, Media, and Information",Washington D.C.,60590.0,20196.666666666668
2024,1,Financial Services and Insurance,Atlanta,194740.0,21637.777777777777
2024,1,Financial Services and Insurance,Austin,33503.0,16751.5
2024,1,Financial Services and Insurance,Boston,102800.0,17133.333333333332
2024,1,Financial Services and Insurance,Charlotte,92752.0,30917.333333333332
2024,1,Financial Services and Insurance,Chicago,432357.0,48039.666666666664
2024,1,Financial Services and Insurance,Chicago Suburbs,129916.0,25983.2
2024,1,Financial Services and Insurance,Dallas/Ft Worth,100458.0,25114.5
2024,1,Financial Services and Insurance,Denver,32309.0,32309.0
2024,1,Financial Services and Insurance,Los Angeles,231380.0,33054.28571428572
2024,1,Financial Services and Insurance,Manhattan,1462525.0,31794.021739130436
2024,1,Financial Services and Insurance,Nashville,68722.0,22907.333333333332
2024,1,Financial Services and Insurance,Northern New Jersey,142483.0,23747.166666666668
2024,1,Financial Services and Insurance,Northern Virginia,26348.0,13174.0
2024,1,Financial Services and Insurance,Orange County,218183.0,31169.0
2024,1,Financial Services and Insurance,Philadelphia,107772.0,21554.4
2024,1,Financial Services and Insurance,Phoenix,131696.0,32924.0
2024,1,Financial Services and Insurance,San Diego,26043.0,26043.0
2024,1,Financial Services and Insurance,San Francisco,79877.0,19969.25
2024,1,Financial Services and Insurance,South Florida,61852.0,15463.0
2024,1,Financial Services and Insurance,Tampa,191127.0,63709.0
2024,1,Financial Services and Insurance,Washington D.C.,18427.0,18427.0
2024,1,Legal Services,Atlanta,34088.0,17044.0
2024,1,Legal Services,Boston,13300.0,13300.0
2024,1,Legal Services,Chicago,283314.0,35414.25
2024,1,Legal Services,Dallas/Ft Worth,211484.0,52871.0
2024,1,Legal Services,Detroit,10000.0,10000.0
2024,1,Legal Services,Houston,24925.0,24925.0
2024,1,Legal Services,Los Angeles,191116.0,31852.666666666668
2024,1,Legal Services,Manhattan,482841.0,37141.61538461538
2024,1,Legal Services,Nashville,30593.0,30593.0
2024,1,Legal Services,Northern New Jersey,51850.0,25925.0
2024,1,Legal Services,Northern Virginia,46387.0,15462.333333333334
2024,1,Legal Services,Orange County,46915.0,23457.5
2024,1,Legal Services,Philadelphia,43000.0,43000.0
2024,1,Legal Services,Phoenix,19000.0,19000.0
2024,1,Legal Services,Raleigh/Durham,37926.0,18963.0
2024,1,Legal Services,Salt Lake City,43853.0,21926.5
2024,1,Legal Services,San Diego,20788.0,20788.0
2024,1,Legal Services,San Francisco,159285.0,53095.0
2024,1,Legal Services,Seattle,14106.0,14106.0
2024,1,Legal Services,South Bay/San Jose,10496.0,10496.0
2024,1,Legal Services,South Florida,14597.0,14597.0
2024,1,Legal Services,Southern Maryland,19407.0,19407.0
2024,1,Legal Services,Tampa,20155.0,20155.0
2024,1,Legal Services,Washington D.C.,419973.0,41997.3
2024,1,"Technology, Advertising, Media, and Information",Atlanta,279058.0,39865.42857142857
2024,1,"Technology, Advertising, Media, and Information",Austin,136861.0,34215.25
2024,1,"Technology, Advertising, Media, and Information",Baltimore,56108.0,28054.0
2024,1,"Technology, Advertising, Media, and Information",Charlotte,43591.0,14530.333333333334
2024,1,"Technology, Advertising, Media, and Information",Chicago,161856.0,26976.0
2024,1,"Technology, Advertising, Media, and Information",Chicago Suburbs,16500.0,16500.0
2024,1,"Technology, Advertising, Media, and Information",Detroit,55729.0,27864.5
2024,1,"Technology, Advertising, Media, and Information",Houston,15329.0,15329.0
2024,1,"Technology, Advertising, Media, and Information",Los Angeles,799952.0,88883.55555555556
2024,1,"Technology, Advertising, Media, and Information",Manhattan,450509.0,25028.277777777777
2024,1,"Technology, Advertising, Media, and Information",Nashville,167578.0,83789.0
2024,1,"Technology, Advertising, Media, and Information",Northern New Jersey,45962.0,22981.0
2024,1,"Technology, Advertising, Media, and Information",Northern Virginia,171694.0,19077.11111111111
2024,1,"Technology, Advertising, Media, and Information",Philadelphia,104990.0,52495.0
2024,1,"Technology, Advertising, Media, and Information",Raleigh/Durham,54530.0,54530.0
2024,1,"Technology, Advertising, Media, and Information",Salt Lake City,59931.0,29965.5
2024,1,"Technology, Advertising, Media, and Information",San Diego,141033.0,47011.0
2024,1,"Technology, Advertising, Media, and Information",San Francisco,298422.0,42631.71428571428
2024,1,"Technology, Advertising, Media, and Information",Seattle,707285.0,88410.625
2024,1,"Technology, Advertising, Media, and Information",South Bay/San Jose,303631.0,60726.2
2024,1,"Technology, Advertising, Media, and Information",South Florida,41332.0,41332.0
2024,1,"Technology, Advertising, Media, and Information",Tampa,11692.0,11692.0
2024,1,"Technology, Advertising, Media, and Information",Washington D.C.,398630.0,79726.0
2024,2,Financial Services and Insurance,Atlanta,192708.0,19270.8
2024,2,Financial Services and Insurance,Austin,198274.0,99137.0
2024,2,Financial Services and Insurance,Baltimore,128620.0,42873.333333333336
2024,2,Financial Services and Insurance,Boston,43900.0,43900.0
2024,2,Financial Services and Insurance,Charlotte,30850.0,15425.0
2024,2,Financial Services and Insurance,Chicago,266357.0,29595.222222222223
2024,2,Financial Services and Insurance,Chicago Suburbs,126053.0,31513.25
2024,2,Financial Services and Insurance,Dallas/Ft Worth,139128.0,27825.6
2024,2,Financial Services and Insurance,Detroit,53075.0,26537.5
2024,2,Financial Services and Insurance,Houston,132000.0,132000.0
2024,2,Financial Services and Insurance,Los Angeles,133507.0,26701.4
2024,2,Financial Services and Insurance,Manhattan,1363671.0,32468.35714285714
2024,2,Financial Services and Insurance,Nashville,34793.0,34793.0
2024,2,Financial Services and Insurance,Northern New Jersey,368507.0,73701.4
2024,2,Financial Services and Insurance,Northern Virginia,38645.0,19322.5
2024,2,Financial Services and Insurance,Orange County,53120.0,26560.0
2024,2,Financial Services and Insurance,Philadelphia,11688.0,11688.0
2024,2,Financial Services and Insurance,Phoenix,54157.0,27078.5
2024,2,Financial Services and Insurance,Salt Lake City,83398.0,41699.0
2024,2,Financial Services and Insurance,San Diego,30559.0,15279.5
2024,2,Financial Services and Insurance,San Francisco,66654.0,22218.0
2024,2,Financial Services and Insurance,Seattle,115297.0,38432.333333333336
2024,2,Financial Services and Insurance,South Florida,108260.0,36086.666666666664
2024,2,Financial Services and Insurance,Tampa,28688.0,14344.0
