market,internal_submarket,internal_industry,Time_Period,Industry_Total_SF,Industry_Lease_Count,Industry_New_Expansion_SF,Industry_Avg_SF_Per_Lease,Market_Industry_Total_SF,Industry_Submarket_Share,NewExp_Rank_Pct,TotalSF_Rank_Pct,Median_Total_SF_Group,Submarket_Profile,Hotspot_Types_List,Raw_Score,Overall_Score
Raleigh/Durham,West Raleigh,Legal Services,Post,97579.0,5,43690.0,19515.8,396140.0,0.24632453173120614,1.0,0.75,62971.5,Suburban-A,"['Growth_Hub', 'Cost_Concious']",5,0.45454545454545453
Raleigh/Durham,West Raleigh,"Technology, Advertising, Media, and Information",Post,115630.0,4,61760.0,28907.5,2217384.0,0.05214703452356471,0.5555555555555556,0.6666666666666666,92248.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Raleigh/Durham,West Raleigh,"Technology, Advertising, Media, and Information",Pre,132352.0,2,12940.0,66176.0,791216.0,0.1672766981456391,0.16666666666666666,0.6666666666666666,107007.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Salt Lake City,CBD,Financial Services and Insurance,Post,493841.0,4,50265.0,123460.25,739938.0,0.6674086207222767,0.8,1.0,49281.0,CBD-O,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Salt Lake City,CBD,Legal Services,Post,267492.0,3,59522.0,89164.0,306461.0,0.8728418950535305,1.0,1.0,19917.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Salt Lake City,CBD,"Technology, Advertising, Media, and Information",Post,42751.0,3,26587.0,14250.333333333334,800597.0,0.05339890107007646,0.5714285714285714,0.5714285714285714,42751.0,CBD-A,[],0,0.0
Salt Lake City,CBD,"Technology, Advertising, Media, and Information",Pre,17493.0,1,0.0,17493.0,17493.0,1.0,1.0,1.0,17493.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Salt Lake City,CBD-Periphery,Financial Services and Insurance,Post,48520.0,1,0.0,48520.0,739938.0,0.06557306152677657,0.2,0.4,49281.0,Suburban-O,[],0,0.0
Salt Lake City,CBD-Periphery,Legal Services,Post,19917.0,1,19917.0,19917.0,306461.0,0.06499032503320161,0.6666666666666666,0.6666666666666666,19917.0,Suburban-A,[],0,0.0
Salt Lake City,CBD-Periphery,"Technology, Advertising, Media, and Information",Post,32492.0,2,0.0,16246.0,800597.0,0.04058471365743314,0.2857142857142857,0.2857142857142857,42751.0,Suburban-A,[],0,0.0
Salt Lake City,Central West,"Technology, Advertising, Media, and Information",Post,20467.0,1,0.0,20467.0,800597.0,0.025564672363248924,0.2857142857142857,0.14285714285714285,42751.0,Suburban-A,[],0,0.0
Salt Lake City,Northeast,"Technology, Advertising, Media, and Information",Post,35610.0,1,0.0,35610.0,800597.0,0.044479307316914754,0.2857142857142857,0.42857142857142855,42751.0,Suburban-A,[],0,0.0
Salt Lake City,Northwest,Financial Services and Insurance,Post,23892.0,1,23892.0,23892.0,739938.0,0.03228919179715057,0.4,0.2,49281.0,Suburban-A,[],0,0.0
Salt Lake City,Northwest,Financial Services and Insurance,Pre,12194.0,1,0.0,12194.0,29320.0,0.41589358799454296,0.75,0.5,14660.0,Suburban-A,[],0,0.0
Salt Lake City,Southeast,Financial Services and Insurance,Post,49281.0,3,31281.0,16427.0,739938.0,0.06660152607380618,0.6,0.6,49281.0,Suburban-A,[],0,0.0
Salt Lake City,Southeast,Financial Services and Insurance,Pre,17126.0,1,0.0,17126.0,29320.0,0.584106412005457,0.75,1.0,14660.0,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
Salt Lake City,Southeast,Legal Services,Post,19052.0,1,0.0,19052.0,306461.0,0.06216777991326792,0.3333333333333333,0.3333333333333333,19917.0,Suburban-O,[],0,0.0
Salt Lake City,Southeast,"Technology, Advertising, Media, and Information",Post,276160.0,8,67305.0,34520.0,800597.0,0.3449425865947537,0.8571428571428571,1.0,42751.0,Suburban-O,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Salt Lake City,Southwest,"Technology, Advertising, Media, and Information",Post,157356.0,2,30344.0,78678.0,800597.0,0.1965483258118629,0.7142857142857143,0.7142857142857143,42751.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Salt Lake City,Utah County North,Financial Services and Insurance,Post,124404.0,4,53530.0,31101.0,739938.0,0.16812759987998996,1.0,0.8,49281.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Salt Lake City,Utah County North,"Technology, Advertising, Media, and Information",Post,235761.0,5,191307.0,47152.2,800597.0,0.29448149318571015,1.0,0.8571428571428571,42751.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
San Diego,Carlsbad,Financial Services and Insurance,Post,25341.0,1,0.0,25341.0,758295.0,0.03341839257808636,0.1875,0.25,70261.5,Suburban-O,[],0,0.0
San Diego,Carlsbad,Financial Services and Insurance,Pre,23140.0,1,0.0,23140.0,376911.0,0.061393803842286376,0.35714285714285715,0.42857142857142855,24016.0,Suburban-O,[],0,0.0
San Diego,Carlsbad,Legal Services,Pre,20510.0,1,20510.0,20510.0,306641.0,0.06688603285274963,0.5,0.25,35213.5,Suburban-A,[],0,0.0
San Diego,Carlsbad,"Technology, Advertising, Media, and Information",Post,148253.0,4,0.0,37063.25,2128924.0,0.06963752581116095,0.125,0.625,125844.5,Suburban-O,['Cost_Concious'],2,0.18181818181818182
San Diego,Carlsbad,"Technology, Advertising, Media, and Information",Pre,98467.0,3,76813.0,32822.333333333336,786165.0,0.12524978853039756,0.5,0.5,108593.0,Suburban-O,[],0,0.0
San Diego,Central Suburban,Financial Services and Insurance,Pre,95936.0,1,95936.0,95936.0,376911.0,0.2545322370533097,1.0,0.8571428571428571,24016.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
San Diego,Central Suburban,"Technology, Advertising, Media, and Information",Post,20660.0,1,20660.0,20660.0,2128924.0,0.009704432849646113,0.25,0.125,125844.5,Suburban-O,[],0,0.0
San Diego,Del Mar Hts/Carmel Valley,Financial Services and Insurance,Post,133125.0,6,58763.0,22187.5,758295.0,0.17555832492631496,0.875,0.75,70261.5,Suburban-A,"['Growth_Hub', 'Cost_Concious']",5,0.45454545454545453
San Diego,Del Mar Hts/Carmel Valley,Financial Services and Insurance,Pre,68896.0,4,30498.0,17224.0,376911.0,0.18279116290052558,0.8571428571428571,0.7142857142857143,24016.0,Suburban-A,"['Growth_Hub', 'Cost_Concious']",5,0.45454545454545453
San Diego,Del Mar Hts/Carmel Valley,Legal Services,Post,194347.0,5,43896.0,38869.4,674640.0,0.28807512154630616,0.6,0.8,84082.0,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
San Diego,Del Mar Hts/Carmel Valley,Legal Services,Pre,46059.0,1,22059.0,46059.0,306641.0,0.1502049628066697,0.75,0.75,35213.5,Suburban-A,['Cost_Concious'],2,0.18181818181818182
San Diego,Del Mar Hts/Carmel Valley,"Technology, Advertising, Media, and Information",Post,66819.0,3,66819.0,22273.0,2128924.0,0.03138627776285109,0.375,0.25,125844.5,Suburban-A,[],0,0.0
San Diego,Del Mar Hts/Carmel Valley,"Technology, Advertising, Media, and Information",Pre,80603.0,2,70140.0,40301.5,786165.0,0.1025268232495723,0.3333333333333333,0.3333333333333333,108593.0,Suburban-A,[],0,0.0
San Diego,Downtown,Financial Services and Insurance,Post,215652.0,4,37011.0,53913.0,758295.0,0.28439063952683324,0.5,1.0,70261.5,CBD-A,['Volume_Hub'],1,0.09090909090909091
San Diego,Downtown,Financial Services and Insurance,Pre,13223.0,1,0.0,13223.0,376911.0,0.03508255264505414,0.35714285714285715,0.14285714285714285,24016.0,CBD-A,[],0,0.0
San Diego,Downtown,Legal Services,Post,303449.0,7,63335.0,43349.857142857145,674640.0,0.44979396418830786,0.8,1.0,84082.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
San Diego,Downtown,Legal Services,Pre,215704.0,3,89704.0,71901.33333333333,306641.0,0.7034414836893957,1.0,1.0,35213.5,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
San Diego,Downtown,"Technology, Advertising, Media, and Information",Post,103436.0,3,72629.0,34478.666666666664,2128924.0,0.0485860462844141,0.5,0.5,125844.5,CBD-A,[],0,0.0
San Diego,Downtown,"Technology, Advertising, Media, and Information",Pre,33563.0,1,33563.0,33563.0,786165.0,0.04269205573893521,0.16666666666666666,0.16666666666666666,108593.0,CBD-A,[],0,0.0
San Diego,I-15 Corridor,Financial Services and Insurance,Post,67682.0,2,37437.0,33841.0,758295.0,0.08925550082751436,0.625,0.5,70261.5,Suburban-O,[],0,0.0
San Diego,I-15 Corridor,"Technology, Advertising, Media, and Information",Post,380131.0,6,289521.0,63355.166666666664,2128924.0,0.17855545806238268,0.875,0.875,125844.5,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
San Diego,I-15 Corridor,"Technology, Advertising, Media, and Information",Pre,234835.0,5,212926.0,46967.0,786165.0,0.29870955842603014,1.0,1.0,108593.0,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
San Diego,Kearny Mesa,Financial Services and Insurance,Post,62791.0,2,0.0,31395.5,758295.0,0.08280550445407131,0.1875,0.375,70261.5,Suburban-A,[],0,0.0
San Diego,Kearny Mesa,Financial Services and Insurance,Pre,24016.0,1,0.0,24016.0,376911.0,0.06371795994279816,0.35714285714285715,0.5714285714285714,24016.0,Suburban-A,[],0,0.0
San Diego,Kearny Mesa,Legal Services,Post,18762.0,1,18762.0,18762.0,674640.0,0.027810387762362148,0.4,0.2,84082.0,Suburban-A,[],0,0.0
San Diego,Kearny Mesa,"Technology, Advertising, Media, and Information",Post,76935.0,2,76935.0,38467.5,2128924.0,0.03613797392485594,0.625,0.375,125844.5,Suburban-A,[],0,0.0
San Diego,La Jolla,Financial Services and Insurance,Post,23729.0,1,23729.0,23729.0,758295.0,0.03129257083325091,0.375,0.125,70261.5,Suburban-A,[],0,0.0
San Diego,Mission Valley,Financial Services and Insurance,Post,157134.0,5,136263.0,31426.8,758295.0,0.20722014519415266,1.0,0.875,70261.5,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
San Diego,Mission Valley,Legal Services,Post,84082.0,1,0.0,84082.0,674640.0,0.12463239653741255,0.2,0.6,84082.0,Suburban-A,[],0,0.0
San Diego,Sorrento Mesa,Financial Services and Insurance,Pre,16700.0,1,16700.0,16700.0,376911.0,0.04430754209879786,0.7142857142857143,0.2857142857142857,24016.0,Suburban-A,[],0,0.0
San Diego,Sorrento Mesa,"Technology, Advertising, Media, and Information",Post,376526.0,5,224400.0,75305.2,2128924.0,0.17686211438266466,0.75,0.75,125844.5,Suburban-A,['Cost_Concious'],2,0.18181818181818182
San Diego,Sorrento Mesa,"Technology, Advertising, Media, and Information",Pre,118719.0,3,118719.0,39573.0,786165.0,0.1510102841006659,0.6666666666666666,0.6666666666666666,108593.0,Suburban-A,['Cost_Concious'],2,0.18181818181818182
San Diego,Torrey Pines,Legal Services,Post,74000.0,1,74000.0,74000.0,674640.0,0.1096881299656113,1.0,0.4,84082.0,Suburban-A,['Growth_Hub'],3,0.2727272727272727
San Diego,UTC,Financial Services and Insurance,Post,72841.0,3,53782.0,24280.333333333332,758295.0,0.09605892165977621,0.75,0.625,70261.5,Suburban-A,['Cost_Concious'],2,0.18181818181818182
San Diego,UTC,Financial Services and Insurance,Pre,135000.0,1,0.0,135000.0,376911.0,0.3581747415172282,0.35714285714285715,1.0,24016.0,Suburban-A,"['Volume_Hub', 'Cost_Concious']",3,0.2727272727272727
San Diego,UTC,Legal Services,Pre,24368.0,1,0.0,24368.0,306641.0,0.07946752065118494,0.25,0.5,35213.5,Suburban-A,[],0,0.0
San Diego,UTC,"Technology, Advertising, Media, and Information",Post,956164.0,15,343582.0,63744.26666666667,2128924.0,0.44913017092202445,1.0,1.0,125844.5,Suburban-A,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
San Diego,UTC,"Technology, Advertising, Media, and Information",Pre,219978.0,4,188272.0,54994.5,786165.0,0.27981148995439886,0.8333333333333334,0.8333333333333334,108593.0,Suburban-O,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
San Francisco,Financial District North,Financial Services and Insurance,Post,812797.0,17,132426.0,47811.58823529412,2283761.0,0.3559028287110604,1.0,0.75,428068.5,CBD-A,['Growth_Hub'],3,0.2727272727272727
San Francisco,Financial District North,Financial Services and Insurance,Pre,737049.0,9,489152.0,81894.33333333333,1436589.0,0.5130548820852728,1.0,1.0,287368.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
San Francisco,Financial District North,Legal Services,Post,911408.0,16,116932.0,56963.0,1508833.0,0.604048294277763,1.0,1.0,575012.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
San Francisco,Financial District North,Legal Services,Pre,206601.0,5,191436.0,41320.2,467725.0,0.44171468277299697,1.0,0.5,233862.5,CBD-A,['Growth_Hub'],3,0.2727272727272727
San Francisco,Financial District North,"Technology, Advertising, Media, and Information",Post,1074306.0,17,718756.0,63194.470588235294,6397530.0,0.16792512110142507,0.7777777777777778,0.7777777777777778,401901.0,CBD-A,[],0,0.0
San Francisco,Financial District North,"Technology, Advertising, Media, and Information",Pre,405653.0,5,348459.0,81130.6,5874969.0,0.06904768348564903,0.625,0.5,475281.5,CBD-A,[],0,0.0
San Francisco,Financial District South,Financial Services and Insurance,Post,1401237.0,13,72000.0,107787.46153846153,2283761.0,0.6135655175826192,0.75,1.0,428068.5,CBD-A,['Volume_Hub'],1,0.09090909090909091
San Francisco,Financial District South,Financial Services and Insurance,Pre,287368.0,7,287368.0,41052.57142857143,1436589.0,0.20003494388443738,0.6,0.6,287368.0,CBD-O,[],0,0.0
San Francisco,Financial District South,Legal Services,Post,575012.0,10,51073.0,57501.2,1508833.0,0.38109717907813523,0.6666666666666666,0.6666666666666666,575012.0,CBD-A,[],0,0.0
San Francisco,Financial District South,Legal Services,Pre,261124.0,6,130563.0,43520.666666666664,467725.0,0.558285317227003,0.5,1.0,233862.5,CBD-A,['Volume_Hub'],1,0.09090909090909091
San Francisco,Financial District South,"Technology, Advertising, Media, and Information",Post,1738151.0,25,1069059.0,69526.04,6397530.0,0.27169094947581335,1.0,1.0,401901.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
San Francisco,Financial District South,"Technology, Advertising, Media, and Information",Pre,2557515.0,18,2019188.0,142084.16666666666,5874969.0,0.43532399915642106,1.0,1.0,475281.5,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
San Francisco,Jackson Square,Financial Services and Insurance,Post,26387.0,1,26387.0,26387.0,2283761.0,0.011554186274308039,0.5,0.25,428068.5,CBD-O,[],0,0.0
San Francisco,Jackson Square,Legal Services,Post,22413.0,1,0.0,22413.0,1508833.0,0.014854526644101767,0.3333333333333333,0.3333333333333333,575012.0,CBD-O,[],0,0.0
San Francisco,Jackson Square,"Technology, Advertising, Media, and Information",Post,124547.0,1,0.0,124547.0,6397530.0,0.019467982174370423,0.1111111111111111,0.2222222222222222,401901.0,CBD-O,[],0,0.0
San Francisco,Mission Bay/Showplace Square,Financial Services and Insurance,Pre,300000.0,1,300000.0,300000.0,1436589.0,0.20882799464565022,0.8,0.8,287368.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
San Francisco,Mission Bay/Showplace Square,"Technology, Advertising, Media, and Information",Post,1723517.0,9,982606.0,191501.88888888888,6397530.0,0.2694035041648886,0.8888888888888888,0.8888888888888888,401901.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
San Francisco,Mission Bay/Showplace Square,"Technology, Advertising, Media, and Information",Pre,544910.0,4,105000.0,136227.5,5874969.0,0.09275112770807811,0.5,0.625,475281.5,CBD-O,[],0,0.0
San Francisco,Rincon/South Beach,Financial Services and Insurance,Pre,80473.0,2,45649.0,40236.5,1436589.0,0.0560167173770647,0.4,0.4,287368.0,CBD-O,[],0,0.0
San Francisco,Rincon/South Beach,"Technology, Advertising, Media, and Information",Post,367315.0,7,191853.0,52473.57142857143,6397530.0,0.05741512740073122,0.4444444444444444,0.4444444444444444,401901.0,CBD-A,[],0,0.0
San Francisco,Rincon/South Beach,"Technology, Advertising, Media, and Information",Pre,1235156.0,11,763723.0,112286.90909090909,5874969.0,0.21024042850268657,0.875,0.875,475281.5,CBD-O,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
San Francisco,SOMA,"Technology, Advertising, Media, and Information",Post,737469.0,6,320330.0,122911.5,6397530.0,0.11527401981702314,0.6666666666666666,0.6666666666666666,401901.0,CBD-A,[],0,0.0
San Francisco,SOMA,"Technology, Advertising, Media, and Information",Pre,854449.0,5,728430.0,170889.8,5874969.0,0.14543889508182936,0.75,0.75,475281.5,CBD-A,[],0,0.0
San Francisco,Union Square/Civic Center,Financial Services and Insurance,Post,43340.0,1,0.0,43340.0,2283761.0,0.018977467432012368,0.25,0.5,428068.5,CBD-O,[],0,0.0
San Francisco,Union Square/Civic Center,Financial Services and Insurance,Pre,31699.0,1,31699.0,31699.0,1436589.0,0.022065462007574886,0.2,0.2,287368.0,CBD-O,[],0,0.0
San Francisco,Union Square/Civic Center,"Technology, Advertising, Media, and Information",Post,401901.0,5,223230.0,80380.2,6397530.0,0.06282127633633605,0.5555555555555556,0.5555555555555556,401901.0,CBD-O,[],0,0.0
San Francisco,Union Square/Civic Center,"Technology, Advertising, Media, and Information",Pre,55394.0,3,39816.0,18464.666666666668,5874969.0,0.009428815709495659,0.125,0.25,475281.5,CBD-O,[],0,0.0
San Francisco,Waterfront/North Beach,"Technology, Advertising, Media, and Information",Post,61168.0,2,61168.0,30584.0,6397530.0,0.009561190021774028,0.3333333333333333,0.1111111111111111,401901.0,CBD-A,[],0,0.0
San Francisco,Waterfront/North Beach,"Technology, Advertising, Media, and Information",Pre,40124.0,1,40124.0,40124.0,5874969.0,0.006829653058594862,0.25,0.125,475281.5,CBD-O,[],0,0.0
San Francisco,Yerba Buena,"Technology, Advertising, Media, and Information",Post,169156.0,3,48812.0,56385.333333333336,6397530.0,0.026440829507638104,0.2222222222222222,0.3333333333333333,401901.0,CBD-O,[],0,0.0
San Francisco,Yerba Buena,"Technology, Advertising, Media, and Information",Pre,181768.0,3,66768.0,60589.333333333336,5874969.0,0.030939397297245312,0.375,0.375,475281.5,CBD-A,[],0,0.0
Seattle,Bellevue CBD,Financial Services and Insurance,Post,366270.0,9,156949.0,40696.666666666664,678482.0,0.5398374606842923,1.0,1.0,141512.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Seattle,Bellevue CBD,Legal Services,Post,18402.0,1,0.0,18402.0,705915.0,0.02606829434138671,0.2,0.4,23441.0,CBD-A,[],0,0.0
Seattle,Bellevue CBD,"Technology, Advertising, Media, and Information",Post,3695070.0,18,3496066.0,205281.66666666666,6639476.0,0.5565303647456517,1.0,1.0,260737.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Seattle,Bellevue CBD,"Technology, Advertising, Media, and Information",Pre,1359547.0,7,1305575.0,194221.0,4904647.0,0.27719568808927536,0.8333333333333334,0.8333333333333334,693359.5,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Seattle,Eastside,Financial Services and Insurance,Post,29188.0,1,29188.0,29188.0,678482.0,0.043019564262574396,0.25,0.25,141512.0,Suburban-A,[],0,0.0
Seattle,Eastside,Financial Services and Insurance,Pre,21022.0,1,21022.0,21022.0,200237.0,0.10498559207339303,0.5,0.5,100118.5,Suburban-A,[],0,0.0
Seattle,Eastside,Legal Services,Post,10909.0,1,10909.0,10909.0,705915.0,0.015453701932952268,0.4,0.2,23441.0,Suburban-O,[],0,0.0
Seattle,Eastside,"Technology, Advertising, Media, and Information",Post,1186826.0,17,1029803.0,69813.29411764706,6639476.0,0.17875296183012032,0.8571428571428571,0.8571428571428571,260737.0,Suburban-O,"['Volume_Hub', 'Growth_Hub', 'Cost_Concious']",6,0.5454545454545454
Seattle,Eastside,"Technology, Advertising, Media, and Information",Pre,1050904.0,6,1050904.0,175150.66666666666,4904647.0,0.21426700025506423,0.6666666666666666,0.6666666666666666,693359.5,Suburban-A,['Cost_Concious'],2,0.18181818181818182
Seattle,Fremont / North Seattle,Legal Services,Post,23441.0,1,23441.0,23441.0,705915.0,0.03320654753051005,0.8,0.6,23441.0,Suburban-A,['Growth_Hub'],3,0.2727272727272727
Seattle,Fremont / North Seattle,"Technology, Advertising, Media, and Information",Post,202301.0,4,85490.0,50575.25,6639476.0,0.03046942258696319,0.2857142857142857,0.42857142857142855,260737.0,Suburban-A,[],0,0.0
Seattle,Fremont / North Seattle,"Technology, Advertising, Media, and Information",Pre,240309.0,3,208469.0,80103.0,4904647.0,0.04899618667765489,0.3333333333333333,0.3333333333333333,693359.5,Suburban-O,[],0,0.0
Seattle,I-90 / East King County,"Technology, Advertising, Media, and Information",Post,167866.0,5,137539.0,33573.2,6639476.0,0.025283019322609193,0.42857142857142855,0.2857142857142857,260737.0,Suburban-A,[],0,0.0
Seattle,I-90 / East King County,"Technology, Advertising, Media, and Information",Pre,335815.0,5,271408.0,67163.0,4904647.0,0.06846873995213111,0.5,0.5,693359.5,Suburban-O,[],0,0.0
Seattle,Pioneer Sq/SoDo,"Technology, Advertising, Media, and Information",Post,260737.0,7,236125.0,37248.142857142855,6639476.0,0.0392707195567843,0.5714285714285714,0.5714285714285714,260737.0,CBD-A,[],0,0.0
Seattle,Pioneer Sq/SoDo,"Technology, Advertising, Media, and Information",Pre,24611.0,1,24611.0,24611.0,4904647.0,0.005017894254163449,0.16666666666666666,0.16666666666666666,693359.5,CBD-O,[],0,0.0
Seattle,Seattle CBD,Financial Services and Insurance,Post,242631.0,8,111346.0,30328.875,678482.0,0.3576086027337498,0.75,0.75,141512.0,CBD-A,[],0,0.0
Seattle,Seattle CBD,Financial Services and Insurance,Pre,179215.0,2,115000.0,89607.5,200237.0,0.895014407926607,1.0,1.0,100118.5,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Seattle,Seattle CBD,Legal Services,Post,629225.0,13,430548.0,48401.92307692308,705915.0,0.8913608578936557,1.0,1.0,23441.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Seattle,Seattle CBD,Legal Services,Pre,98001.0,4,42001.0,24500.25,98001.0,1.0,1.0,1.0,98001.0,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Seattle,Seattle CBD,"Technology, Advertising, Media, and Information",Post,1087230.0,18,761358.0,60401.666666666664,6639476.0,0.16375238045893983,0.7142857142857143,0.7142857142857143,260737.0,CBD-A,[],0,0.0
Seattle,Seattle CBD,"Technology, Advertising, Media, and Information",Pre,1893461.0,9,1811461.0,210384.55555555556,4904647.0,0.386054490771711,1.0,1.0,693359.5,CBD-A,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
Seattle,Southend,Financial Services and Insurance,Post,40393.0,2,40393.0,20196.5,678482.0,0.05953437231938356,0.5,0.5,141512.0,Suburban-A,[],0,0.0
Seattle,Southend,"Technology, Advertising, Media, and Information",Post,39446.0,1,39446.0,39446.0,6639476.0,0.0059411314989315425,0.14285714285714285,0.14285714285714285,260737.0,Suburban-O,[],0,0.0
Seattle,Tacoma,Legal Services,Post,23938.0,2,13835.0,11969.0,705915.0,0.033910598301495225,0.6,0.8,23441.0,CBD-A,['Volume_Hub'],1,0.09090909090909091
South Bay/San Jose,Campbell/Los Gatos,Financial Services and Insurance,Post,11818.0,1,11818.0,11818.0,352961.0,0.03348245273557135,0.75,0.5,64180.0,Suburban-A,[],0,0.0
South Bay/San Jose,Campbell/Los Gatos,"Technology, Advertising, Media, and Information",Post,76864.0,4,62377.0,19216.0,9028909.0,0.0085130994231972,0.45454545454545453,0.45454545454545453,794944.0,Suburban-O,[],0,0.0
South Bay/San Jose,Campbell/Los Gatos,"Technology, Advertising, Media, and Information",Pre,194464.0,2,177815.0,97232.0,7295061.0,0.026656939537585772,0.3333333333333333,0.3333333333333333,817671.0,Suburban-A,[],0,0.0
South Bay/San Jose,Downtown San Jose,Financial Services and Insurance,Post,116542.0,4,10622.0,29135.5,352961.0,0.3301837880105734,0.25,0.75,64180.0,CBD-O,[],0,0.0
South Bay/San Jose,Downtown San Jose,Financial Services and Insurance,Pre,17268.0,1,0.0,17268.0,245982.0,0.07020025855550406,0.4,0.4,26621.0,CBD-O,[],0,0.0
South Bay/San Jose,Downtown San Jose,Legal Services,Post,28049.0,2,0.0,14024.5,343060.0,0.08176120795196176,0.5,0.75,20717.5,CBD-O,[],0,0.0
South Bay/San Jose,Downtown San Jose,Legal Services,Pre,17403.0,1,17403.0,17403.0,91019.0,0.19120183697909227,0.5,0.5,45509.5,CBD-O,[],0,0.0
South Bay/San Jose,Downtown San Jose,"Technology, Advertising, Media, and Information",Post,17576.0,1,17576.0,17576.0,9028909.0,0.0019466360775150131,0.18181818181818182,0.18181818181818182,794944.0,CBD-O,[],0,0.0
South Bay/San Jose,Downtown San Jose,"Technology, Advertising, Media, and Information",Pre,162061.0,3,100061.0,54020.333333333336,7295061.0,0.02221516722067163,0.1111111111111111,0.1111111111111111,817671.0,CBD-A,[],0,0.0
South Bay/San Jose,Fremont (880 Corridor),"Technology, Advertising, Media, and Information",Post,11625.0,1,11625.0,11625.0,9028909.0,0.0012875309741188,0.09090909090909091,0.09090909090909091,794944.0,Suburban-O,[],0,0.0
South Bay/San Jose,Fremont (880 Corridor),"Technology, Advertising, Media, and Information",Pre,224045.0,4,224045.0,56011.25,7295061.0,0.030711874787613152,0.4444444444444444,0.4444444444444444,817671.0,Suburban-O,[],0,0.0
South Bay/San Jose,Menlo Park (San Mateo South),Financial Services and Insurance,Post,213602.0,6,118701.0,35600.333333333336,352961.0,0.605171676190854,1.0,1.0,64180.0,CBD-O,"['Volume_Hub', 'Growth_Hub']",4,0.36363636363636365
South Bay/San Jose,Menlo Park (San Mateo South),Financial Services and Insurance,Pre,26621.0,2,0.0,13310.5,245982.0,0.10822336593734501,0.4,0.6,26621.0,CBD-A,[],0,0.0
South Bay/San Jose,Menlo Park (San Mateo South),Legal Services,Post,13386.0,1,0.0,13386.0,343060.0,0.03901941351367108,0.5,0.5,20717.5,CBD-O,[],0,0.0
South Bay/San Jose,Menlo Park (San Mateo South),"Technology, Advertising, Media, and Information",Post,912542.0,5,772976.0,182508.4,9028909.0,0.10106891098359724,0.7272727272727273,0.7272727272727273,794944.0,CBD-A,[],0,0.0
South Bay/San Jose,Milpitas,"Technology, Advertising, Media, and Information",Post,22048.0,1,22048.0,22048.0,9028909.0,0.002441934014397531,0.2727272727272727,0.2727272727272727,794944.0,Suburban-O,[],0,0.0
South Bay/San Jose,Mountain View/Los Altos,"Technology, Advertising, Media, and Information",Post,839977.0,11,703557.0,76361.54545454546,9028909.0,0.09303194882128062,0.6363636363636364,0.6363636363636364,794944.0,Suburban-O,['Cost_Concious'],2,0.18181818181818182
South Bay/San Jose,Mountain View/Los Altos,"Technology, Advertising, Media, and Information",Pre,1009415.0,7,490861.0,144202.14285714287,7295061.0,0.13836964488713666,0.6666666666666666,0.7777777777777778,817671.0,Suburban-O,['Cost_Concious'],2,0.18181818181818182
